LAUS,state_fips,county_fips,county,year,,Labor,Employed,Unemployed,unemploy_rate
CN3605700000000,36,57,"Montgomery County, NY",2011,,"23,432","21,034","2,398",10.2
CN3605900000000,36,59,"Nassau County, NY",2011,,"683,283","636,681","46,602",6.8
CN3606100000000,36,61,"New York County, NY",2011,,"882,224","813,275","68,949",7.8
CN3606300000000,36,63,"Niagara County, NY",2011,,"105,602","95,951","9,651",9.1
CN3606500000000,36,65,"Oneida County, NY",2011,,"108,979","100,271","8,708",8
CN3606700000000,36,67,"Onondaga County, NY",2011,,"232,622","214,674","17,948",7.7
CN3606900000000,36,69,"Ontario County, NY",2011,,"55,756","51,805","3,951",7.1
CN3607100000000,36,71,"Orange County, NY",2011,,"178,868","165,070","13,798",7.7
CN3607300000000,36,73,"Orleans County, NY",2011,,"18,812","17,075","1,737",9.2
CN3607500000000,36,75,"Oswego County, NY",2011,,"57,994","51,752","6,242",10.8
CN3607700000000,36,77,"Otsego County, NY",2011,,"31,375","28,950","2,425",7.7
CN3607900000000,36,79,"Putnam County, NY",2011,,"51,607","47,980","3,627",7
CN3608100000000,36,81,"Queens County, NY",2011,,"1,108,920","1,019,249","89,671",8.1
CN3608300000000,36,83,"Rensselaer County, NY",2011,,"82,767","76,480","6,287",7.6
CN3608500000000,36,85,"Richmond County, NY",2011,,"216,722","196,872","19,850",9.2
CN3608700000000,36,87,"Rockland County, NY",2011,,"148,873","138,245","10,628",7.1
CN3608900000000,36,89,"St. Lawrence County, NY",2011,,"48,900","43,824","5,076",10.4
CN3609100000000,36,91,"Saratoga County, NY",2011,,"115,669","107,973","7,696",6.7
CN3609300000000,36,93,"Schenectady County, NY",2011,,"77,068","71,293","5,775",7.5
CN3609500000000,36,95,"Schoharie County, NY",2011,,"15,557","14,163","1,394",9
CN3609700000000,36,97,"Schuyler County, NY",2011,,"9,008","8,212",796,8.8
CN3609900000000,36,99,"Seneca County, NY",2011,,"16,104","14,829","1,275",7.9
CN3610100000000,36,101,"Steuben County, NY",2011,,"46,123","41,919","4,204",9.1
CN3610300000000,36,103,"Suffolk County, NY",2011,,"770,533","711,930","58,603",7.6
CN3610500000000,36,105,"Sullivan County, NY",2011,,"35,480","32,335","3,145",8.9
CN3610700000000,36,107,"Tioga County, NY",2011,,"25,818","23,832","1,986",7.7
CN3610900000000,36,109,"Tompkins County, NY",2011,,"54,190","50,910","3,280",6.1
CN3611100000000,36,111,"Ulster County, NY",2011,,"91,289","84,123","7,166",7.8
CN3611300000000,36,113,"Warren County, NY",2011,,"33,619","30,619","3,000",8.9
CN3611500000000,36,115,"Washington County, NY",2011,,"29,721","27,318","2,403",8.1
CN3611700000000,36,117,"Wayne County, NY",2011,,"46,445","42,533","3,912",8.4
CN3611900000000,36,119,"Westchester County, NY",2011,,"473,504","440,021","33,483",7.1
CN3612100000000,36,121,"Wyoming County, NY",2011,,"18,881","17,232","1,649",8.7
CN3612300000000,36,123,"Yates County, NY",2011,,"12,086","11,181",905,7.5
CN3700100000000,37,1,"Alamance County, NC",2011,,"77,265","69,803","7,462",9.7
CN3700300000000,37,3,"Alexander County, NC",2011,,"17,893","15,875","2,018",11.3
CN3700500000000,37,5,"Alleghany County, NC",2011,,"4,630","4,064",566,12.2
CN3700700000000,37,7,"Anson County, NC",2011,,"11,099","9,735","1,364",12.3
CN3700900000000,37,9,"Ashe County, NC",2011,,"13,245","11,795","1,450",10.9
CN3701100000000,37,11,"Avery County, NC",2011,,"7,766","6,904",862,11.1
CN3701300000000,37,13,"Beaufort County, NC",2011,,"21,473","19,085","2,388",11.1
CN3701500000000,37,15,"Bertie County, NC",2011,,"9,071","7,976","1,095",12.1
CN3701700000000,37,17,"Bladen County, NC",2011,,"14,863","12,871","1,992",13.4
CN3701900000000,37,19,"Brunswick County, NC",2011,,"47,015","41,273","5,742",12.2
CN3702100000000,37,21,"Buncombe County, NC",2011,,"124,660","114,760","9,900",7.9
CN3702300000000,37,23,"Burke County, NC",2011,,"41,196","36,483","4,713",11.4
CN3702500000000,37,25,"Cabarrus County, NC",2011,,"89,830","80,488","9,342",10.4
CN3702700000000,37,27,"Caldwell County, NC",2011,,"37,342","32,395","4,947",13.2
CN3702900000000,37,29,"Camden County, NC",2011,,"4,591","4,198",393,8.6
CN3703100000000,37,31,"Carteret County, NC",2011,,"30,966","27,960","3,006",9.7
CN3703300000000,37,33,"Caswell County, NC",2011,,"10,109","8,918","1,191",11.8
CN3703500000000,37,35,"Catawba County, NC",2011,,"76,812","67,852","8,960",11.7
CN3703700000000,37,37,"Chatham County, NC",2011,,"31,120","28,595","2,525",8.1
CN3703900000000,37,39,"Cherokee County, NC",2011,,"11,594","10,221","1,373",11.8
CN3704100000000,37,41,"Chowan County, NC",2011,,"5,957","5,233",724,12.2
CN3704300000000,37,43,"Clay County, NC",2011,,"4,145","3,667",478,11.5
CN3704500000000,37,45,"Cleveland County, NC",2011,,"45,873","40,201","5,672",12.4
CN3704700000000,37,47,"Columbus County, NC",2011,,"23,939","20,734","3,205",13.4
CN3704900000000,37,49,"Craven County, NC",2011,,"41,925","37,500","4,425",10.6
CN3705100000000,37,51,"Cumberland County, NC",2011,,"132,538","118,604","13,934",10.5
CN3705300000000,37,53,"Currituck County, NC",2011,,"12,350","11,232","1,118",9.1
CN3705500000000,37,55,"Dare County, NC",2011,,"20,053","17,443","2,610",13
CN3705700000000,37,57,"Davidson County, NC",2011,,"79,406","70,659","8,747",11
CN3705900000000,37,59,"Davie County, NC",2011,,"19,991","17,876","2,115",10.6
CN3706100000000,37,61,"Duplin County, NC",2011,,"26,233","23,751","2,482",9.5
CN3706300000000,37,63,"Durham County, NC",2011,,"145,292","133,534","11,758",8.1
CN3706500000000,37,65,"Edgecombe County, NC",2011,,"24,925","21,057","3,868",15.5
CN3706700000000,37,67,"Forsyth County, NC",2011,,"173,621","156,559","17,062",9.8
CN3706900000000,37,69,"Franklin County, NC",2011,,"27,941","24,963","2,978",10.7
CN3707100000000,37,71,"Gaston County, NC",2011,,"100,475","88,559","11,916",11.9
CN3707300000000,37,73,"Gates County, NC",2011,,"5,426","4,981",445,8.2
CN3707500000000,37,75,"Graham County, NC",2011,,"3,617","2,964",653,18.1
CN3707700000000,37,77,"Granville County, NC",2011,,"27,862","25,380","2,482",8.9
CN3707900000000,37,79,"Greene County, NC",2011,,"9,558","8,640",918,9.6
CN3708100000000,37,81,"Guilford County, NC",2011,,"253,095","226,641","26,454",10.5
CN3708300000000,37,83,"Halifax County, NC",2011,,"22,346","19,085","3,261",14.6
CN3708500000000,37,85,"Harnett County, NC",2011,,"49,138","43,552","5,586",11.4
CN3708700000000,37,87,"Haywood County, NC",2011,,"27,510","24,736","2,774",10.1
CN3708900000000,37,89,"Henderson County, NC",2011,,"48,402","44,291","4,111",8.5
CN3709100000000,37,91,"Hertford County, NC",2011,,"9,632","8,539","1,093",11.3
CN3709300000000,37,93,"Hoke County, NC",2011,,"19,451","17,335","2,116",10.9
CN3709500000000,37,95,"Hyde County, NC",2011,,"2,114","1,831",283,13.4
CN3709700000000,37,97,"Iredell County, NC",2011,,"78,531","69,589","8,942",11.4
CN3709900000000,37,99,"Jackson County, NC",2011,,"18,070","16,059","2,011",11.1
CN3710100000000,37,101,"Johnston County, NC",2011,,"82,457","74,629","7,828",9.5
CN3710300000000,37,103,"Jones County, NC",2011,,"4,583","4,096",487,10.6
CN3710500000000,37,105,"Lee County, NC",2011,,"27,228","23,873","3,355",12.3
CN3710700000000,37,107,"Lenoir County, NC",2011,,"27,601","24,596","3,005",10.9
CN3710900000000,37,109,"Lincoln County, NC",2011,,"39,803","35,353","4,450",11.2
CN3711100000000,37,111,"McDowell County, NC",2011,,"20,594","18,048","2,546",12.4
CN3711300000000,37,113,"Macon County, NC",2011,,"15,483","13,729","1,754",11.3
CN3711500000000,37,115,"Madison County, NC",2011,,"9,435","8,467",968,10.3
CN3711700000000,37,117,"Martin County, NC",2011,,"10,638","9,316","1,322",12.4
CN3711900000000,37,119,"Mecklenburg County, NC",2011,,"513,764","462,812","50,952",9.9
CN3712100000000,37,121,"Mitchell County, NC",2011,,"6,738","5,938",800,11.9
CN3712300000000,37,123,"Montgomery County, NC",2011,,"11,505","10,149","1,356",11.8
CN3712500000000,37,125,"Moore County, NC",2011,,"37,081","33,542","3,539",9.5
CN3712700000000,37,127,"Nash County, NC",2011,,"46,919","41,064","5,855",12.5
CN3712900000000,37,129,"New Hanover County, NC",2011,,"107,501","97,230","10,271",9.6
CN3713100000000,37,131,"Northampton County, NC",2011,,"8,630","7,574","1,056",12.2
CN3713300000000,37,133,"Onslow County, NC",2011,,"62,686","57,493","5,193",8.3
CN3713500000000,37,135,"Orange County, NC",2011,,"70,173","65,582","4,591",6.5
CN3713700000000,37,137,"Pamlico County, NC",2011,,"5,481","4,948",533,9.7
CN3713900000000,37,139,"Pasquotank County, NC",2011,,"18,269","16,383","1,886",10.3
CN3714100000000,37,141,"Pender County, NC",2011,,"24,622","21,831","2,791",11.3
CN3714300000000,37,143,"Perquimans County, NC",2011,,"5,303","4,721",582,11
CN3714500000000,37,145,"Person County, NC",2011,,"18,560","16,347","2,213",11.9
CN3714700000000,37,147,"Pitt County, NC",2011,,"85,776","77,087","8,689",10.1
CN3714900000000,37,149,"Polk County, NC",2011,,"8,444","7,657",787,9.3
CN3715100000000,37,151,"Randolph County, NC",2011,,"68,708","61,191","7,517",10.9
CN3715300000000,37,153,"Richmond County, NC",2011,,"18,285","15,615","2,670",14.6
CN3715500000000,37,155,"Robeson County, NC",2011,,"53,473","45,863","7,610",14.2
CN3715700000000,37,157,"Rockingham County, NC",2011,,"43,567","38,210","5,357",12.3
CN3715900000000,37,159,"Rowan County, NC",2011,,"63,505","55,598","7,907",12.5
CN3716100000000,37,161,"Rutherford County, NC",2011,,"26,482","22,625","3,857",14.6
CN3716300000000,37,163,"Sampson County, NC",2011,,"29,686","26,786","2,900",9.8
CN3716500000000,37,165,"Scotland County, NC",2011,,"12,855","10,537","2,318",18
CN3716700000000,37,167,"Stanly County, NC",2011,,"28,833","25,440","3,393",11.8
CN3716900000000,37,169,"Stokes County, NC",2011,,"22,507","20,163","2,344",10.4
CN3717100000000,37,171,"Surry County, NC",2011,,"33,832","30,178","3,654",10.8
CN3717300000000,37,173,"Swain County, NC",2011,,"6,484","5,470","1,014",15.6
CN3717500000000,37,175,"Transylvania County, NC",2011,,"13,393","12,130","1,263",9.4
CN3717700000000,37,177,"Tyrrell County, NC",2011,,"1,633","1,389",244,14.9
CN3717900000000,37,179,"Union County, NC",2011,,"102,404","93,069","9,335",9.1
CN3718100000000,37,181,"Vance County, NC",2011,,"18,646","15,867","2,779",14.9
CN3718300000000,37,183,"Wake County, NC",2011,,"487,849","449,517","38,332",7.9
CN3718500000000,37,185,"Warren County, NC",2011,,"7,641","6,574","1,067",14
CN3718700000000,37,187,"Washington County, NC",2011,,"4,989","4,147",842,16.9
CN3718900000000,37,189,"Watauga County, NC",2011,,"27,002","24,875","2,127",7.9
CN3719100000000,37,191,"Wayne County, NC",2011,,"54,885","49,924","4,961",9
CN3719300000000,37,193,"Wilkes County, NC",2011,,"31,095","27,435","3,660",11.8
CN3719500000000,37,195,"Wilson County, NC",2011,,"38,258","32,935","5,323",13.9
CN3719700000000,37,197,"Yadkin County, NC",2011,,"17,963","16,113","1,850",10.3
CN3719900000000,37,199,"Yancey County, NC",2011,,"7,874","6,981",893,11.3
CN3800100000000,38,1,"Adams County, ND",2011,,"1,165","1,132",33,2.8
CN3800300000000,38,3,"Barnes County, ND",2011,,"6,046","5,808",238,3.9
CN3800500000000,38,5,"Benson County, ND",2011,,"2,930","2,753",177,6
CN3800700000000,38,7,"Billings County, ND",2011,,440,423,17,3.9
CN3800900000000,38,9,"Bottineau County, ND",2011,,"3,436","3,307",129,3.8
CN3801100000000,38,11,"Bowman County, ND",2011,,"1,876","1,835",41,2.2
CN3801300000000,38,13,"Burke County, ND",2011,,"1,235","1,206",29,2.3
CN3801500000000,38,15,"Burleigh County, ND",2011,,"46,730","45,210","1,520",3.3
CN3801700000000,38,17,"Cass County, ND",2011,,"89,620","86,697","2,923",3.3
CN3801900000000,38,19,"Cavalier County, ND",2011,,"2,249","2,181",68,3
CN3802100000000,38,21,"Dickey County, ND",2011,,"2,823","2,741",82,2.9
CN3802300000000,38,23,"Divide County, ND",2011,,"1,579","1,551",28,1.8
CN3802500000000,38,25,"Dunn County, ND",2011,,"2,929","2,868",61,2.1
CN3802700000000,38,27,"Eddy County, ND",2011,,"1,273","1,210",63,4.9
CN3802900000000,38,29,"Emmons County, ND",2011,,"1,771","1,664",107,6
CN3803100000000,38,31,"Foster County, ND",2011,,"1,766","1,710",56,3.2
CN3803300000000,38,33,"Golden Valley County, ND",2011,,980,956,24,2.4
CN3803500000000,38,35,"Grand Forks County, ND",2011,,"37,731","36,342","1,389",3.7
CN3803700000000,38,37,"Grant County, ND",2011,,"1,392","1,343",49,3.5
CN3803900000000,38,39,"Griggs County, ND",2011,,"1,267","1,229",38,3
CN3804100000000,38,41,"Hettinger County, ND",2011,,"1,489","1,446",43,2.9
CN3804300000000,38,43,"Kidder County, ND",2011,,"1,357","1,286",71,5.2
CN3804500000000,38,45,"LaMoure County, ND",2011,,"2,398","2,326",72,3
CN3804700000000,38,47,"Logan County, ND",2011,,978,948,30,3.1
CN3804900000000,38,49,"McHenry County, ND",2011,,"3,326","3,172",154,4.6
CN3805100000000,38,51,"McIntosh County, ND",2011,,"1,309","1,260",49,3.7
CN3805300000000,38,53,"McKenzie County, ND",2011,,"4,620","4,537",83,1.8
CN3805500000000,38,55,"McLean County, ND",2011,,"4,982","4,746",236,4.7
CN3805700000000,38,57,"Mercer County, ND",2011,,"4,142","3,918",224,5.4
CN3805900000000,38,59,"Morton County, ND",2011,,"15,833","15,197",636,4
CN3806100000000,38,61,"Mountrail County, ND",2011,,"6,500","6,360",140,2.2
CN3806300000000,38,63,"Nelson County, ND",2011,,"1,664","1,592",72,4.3
CN3806500000000,38,65,"Oliver County, ND",2011,,925,868,57,6.2
CN3806700000000,38,67,"Pembina County, ND",2011,,"3,929","3,658",271,6.9
CN3806900000000,38,69,"Pierce County, ND",2011,,"1,936","1,843",93,4.8
CN3807100000000,38,71,"Ramsey County, ND",2011,,"6,073","5,841",232,3.8
CN3807300000000,38,73,"Ransom County, ND",2011,,"2,879","2,777",102,3.5
CN3807500000000,38,75,"Renville County, ND",2011,,"1,446","1,406",40,2.8
CN3807700000000,38,77,"Richland County, ND",2011,,"8,883","8,544",339,3.8
CN3807900000000,38,79,"Rolette County, ND",2011,,"5,154","4,590",564,10.9
CN3808100000000,38,81,"Sargent County, ND",2011,,"2,111","2,046",65,3.1
CN3808300000000,38,83,"Sheridan County, ND",2011,,799,767,32,4
CN3808500000000,38,85,"Sioux County, ND",2011,,"1,330","1,258",72,5.4
CN3808700000000,38,87,"Slope County, ND",2011,,493,483,10,2
CN3808900000000,38,89,"Stark County, ND",2011,,"16,072","15,719",353,2.2
CN3809100000000,38,91,"Steele County, ND",2011,,"1,114","1,085",29,2.6
CN3809300000000,38,93,"Stutsman County, ND",2011,,"10,840","10,428",412,3.8
CN3809500000000,38,95,"Towner County, ND",2011,,"1,350","1,309",41,3
CN3809700000000,38,97,"Traill County, ND",2011,,"4,606","4,438",168,3.6
CN3809900000000,38,99,"Walsh County, ND",2011,,"5,968","5,668",300,5
CN3810100000000,38,101,"Ward County, ND",2011,,"32,491","31,454","1,037",3.2
CN3810300000000,38,103,"Wells County, ND",2011,,"2,311","2,210",101,4.4
CN3810500000000,38,105,"Williams County, ND",2011,,"20,091","19,807",284,1.4
CN3900100000000,39,1,"Adams County, OH",2011,,"11,524","9,871","1,653",14.3
CN3900300000000,39,3,"Allen County, OH",2011,,"50,958","46,106","4,852",9.5
CN3900500000000,39,5,"Ashland County, OH",2011,,"26,144","23,560","2,584",9.9
CN3900700000000,39,7,"Ashtabula County, OH",2011,,"47,581","42,405","5,176",10.9
CN3900900000000,39,9,"Athens County, OH",2011,,"27,851","25,090","2,761",9.9
CN3901100000000,39,11,"Auglaize County, OH",2011,,"24,128","22,175","1,953",8.1
CN3901300000000,39,13,"Belmont County, OH",2011,,"32,286","29,203","3,083",9.5
CN3901500000000,39,15,"Brown County, OH",2011,,"20,658","18,210","2,448",11.9
CN3901700000000,39,17,"Butler County, OH",2011,,"188,924","171,787","17,137",9.1
CN3901900000000,39,19,"Carroll County, OH",2011,,"14,111","12,672","1,439",10.2
CN3902100000000,39,21,"Champaign County, OH",2011,,"19,527","17,682","1,845",9.4
CN3902300000000,39,23,"Clark County, OH",2011,,"67,537","61,130","6,407",9.5
CN3902500000000,39,25,"Clermont County, OH",2011,,"103,615","94,143","9,472",9.1
CN3902700000000,39,27,"Clinton County, OH",2011,,"18,047","15,611","2,436",13.5
CN3902900000000,39,29,"Columbiana County, OH",2011,,"51,859","46,595","5,264",10.2
CN3903100000000,39,31,"Coshocton County, OH",2011,,"16,799","14,872","1,927",11.5
CN3903300000000,39,33,"Crawford County, OH",2011,,"20,800","18,400","2,400",11.5
CN3903500000000,39,35,"Cuyahoga County, OH",2011,,"623,251","576,023","47,228",7.6
CN3903700000000,39,37,"Darke County, OH",2011,,"26,655","24,188","2,467",9.3
CN3903900000000,39,39,"Defiance County, OH",2011,,"19,246","17,389","1,857",9.6
CN3904100000000,39,41,"Delaware County, OH",2011,,"95,206","89,265","5,941",6.2
CN3904300000000,39,43,"Erie County, OH",2011,,"39,811","36,025","3,786",9.5
CN3904500000000,39,45,"Fairfield County, OH",2011,,"73,970","68,017","5,953",8
CN3904700000000,39,47,"Fayette County, OH",2011,,"14,367","12,857","1,510",10.5
CN3904900000000,39,49,"Franklin County, OH",2011,,"627,448","578,794","48,654",7.8
CN3905100000000,39,51,"Fulton County, OH",2011,,"22,636","20,456","2,180",9.6
CN3905300000000,39,53,"Gallia County, OH",2011,,"13,034","11,573","1,461",11.2
CN3905500000000,39,55,"Geauga County, OH",2011,,"48,654","45,721","2,933",6
CN3905700000000,39,57,"Greene County, OH",2011,,"81,800","75,046","6,754",8.3
CN3905900000000,39,59,"Guernsey County, OH",2011,,"18,474","16,475","1,999",10.8
CN3906100000000,39,61,"Hamilton County, OH",2011,,"407,539","371,426","36,113",8.9
CN3906300000000,39,63,"Hancock County, OH",2011,,"40,075","36,960","3,115",7.8
CN3906500000000,39,65,"Hardin County, OH",2011,,"15,104","13,663","1,441",9.5
CN3906700000000,39,67,"Harrison County, OH",2011,,"7,026","6,277",749,10.7
CN3906900000000,39,69,"Henry County, OH",2011,,"14,399","12,856","1,543",10.7
CN3907100000000,39,71,"Highland County, OH",2011,,"18,111","15,675","2,436",13.5
CN3907300000000,39,73,"Hocking County, OH",2011,,"13,803","12,430","1,373",9.9
CN3907500000000,39,75,"Holmes County, OH",2011,,"19,592","18,355","1,237",6.3
CN3907700000000,39,77,"Huron County, OH",2011,,"29,709","26,329","3,380",11.4
CN3907900000000,39,79,"Jackson County, OH",2011,,"13,966","12,312","1,654",11.8
CN3908100000000,39,81,"Jefferson County, OH",2011,,"32,004","28,157","3,847",12
CN3908300000000,39,83,"Knox County, OH",2011,,"30,505","27,841","2,664",8.7
CN3908500000000,39,85,"Lake County, OH",2011,,"125,191","116,647","8,544",6.8
CN3908700000000,39,87,"Lawrence County, OH",2011,,"27,088","24,518","2,570",9.5
CN3908900000000,39,89,"Licking County, OH",2011,,"86,838","79,550","7,288",8.4
CN3909100000000,39,91,"Logan County, OH",2011,,"22,851","20,621","2,230",9.8
CN3909300000000,39,93,"Lorain County, OH",2011,,"149,725","137,981","11,744",7.8
CN3909500000000,39,95,"Lucas County, OH",2011,,"213,380","192,278","21,102",9.9
CN3909700000000,39,97,"Madison County, OH",2011,,"20,331","18,723","1,608",7.9
CN3909900000000,39,99,"Mahoning County, OH",2011,,"112,957","101,863","11,094",9.8
CN3910100000000,39,101,"Marion County, OH",2011,,"29,582","26,662","2,920",9.9
CN3910300000000,39,103,"Medina County, OH",2011,,"93,801","87,823","5,978",6.4
CN3910500000000,39,105,"Meigs County, OH",2011,,"9,814","8,524","1,290",13.1
CN3910700000000,39,107,"Mercer County, OH",2011,,"22,180","20,683","1,497",6.7
CN3910900000000,39,109,"Miami County, OH",2011,,"53,466","48,585","4,881",9.1
CN3911100000000,39,111,"Monroe County, OH",2011,,"6,600","5,949",651,9.9
CN3911300000000,39,113,"Montgomery County, OH",2011,,"260,110","234,828","25,282",9.7
CN3911500000000,39,115,"Morgan County, OH",2011,,"6,788","6,016",772,11.4
CN3911700000000,39,117,"Morrow County, OH",2011,,"17,138","15,402","1,736",10.1
CN3911900000000,39,119,"Muskingum County, OH",2011,,"41,313","36,810","4,503",10.9
CN3912100000000,39,121,"Noble County, OH",2011,,"4,989","4,323",666,13.3
